	c_tot	H_plot	H_plot_1
37	0.05870148289195568	4.336066557993853	2.7402908687571217
38	0.060428695259217666	4.378620663199912	2.7828449739631798
39	0.062167997702248255	4.420435875934688	2.824660186697957
40	0.06391944964230019	4.461558040253653	2.865782351016922
41	0.065828711198486	4.397443402343952	2.8016677131072196
42	0.06760919605470364	4.539815593262679	2.944039904025948
43	0.06940210281236746	4.5791255768579795	2.983349887621248
44	0.07120751176869045	4.617947408262145	3.0221717190254145
45	0.07302551096915602	4.656342741158011	3.0605670519212795
46	0.07485619975489188	4.69438414556207	3.0986084563253393
47	0.07669969655218757	4.732162701350192	3.13638701211346
48	0.07855615682754508	4.769800353231063	3.1740246639943326
49	0.08042581570753077	4.807467416709115	3.211691727472384
50	0.08230909088814936	4.845398252515547	3.249622563278816
51	0.08420683348681444	4.883869983129469	3.2880942938927378
52	0.0861209424108509	4.923017836421575	3.327242147184845
53	0.0880558714152351	4.962091916051393	3.3663162268146616
54	0.09002232375611961	4.9970415320501935	3.4012658428134626
55	0.09204628987694223	5.013700600771469	3.4179249115347377
56	0.09394528145976955	5.143039677013984	3.5472639877772543
57	0.09604106454753732	4.977371486553498	3.381595797316766
58	0.09822199422213967	4.770545708269599	3.1747700190328683
59	0.10061737033160338	4.351561055041003	2.755785365804273
60	0.1032994507299063	3.8303536905023132	2.234578001265582
61	0.10577376943302767	3.4881917764945403	1.892416087257809
62	0.10888523072733458	2.954443952360773	1.3586682631240419
63	0.11179662815217242	2.6607018155211297	1.0649261262843988
64	0.11470996336222936	2.3868331100152966	0.7910574207785657
65	0.11781356823383843	2.12404284537477	0.5282671561380385
66	0.12099448577135925	1.9065975259228627	0.3108218366861317
67	0.12410298625452817	1.7290385792835614	0.13326289004683034
68	0.12771445215790497	1.5338830123869975	-0.06189267684973389
69	0.13107221218743503	1.3939790713587663	-0.2017966178779649
70	0.13396206107439573	1.2818910575244569	-0.3138846317122742
71	0.13777913708685544	1.1435284715259666	-0.45224721771076465
72	0.14100425946483408	1.0382650244260592	-0.5575106648106721
73	0.14472750135826015	0.9388714317117299	-0.6569042575250011
74	0.14762094015015315	0.8433532049525848	-0.7524224842841463
75	0.15142760049903925	0.7751603825506318	-0.8206153066860994
76	0.1551100125577452	0.6948507452220458	-0.9009249440146854
77	0.1586307287023651	0.6210374326848913	-0.9747382565518397
78	0.16195991121109957	0.5527249051228703	-1.043050784113861
79	0.16562188591553692	0.505577468473671	-1.09019822076306
80	0.1691338510229914	0.4466209883390554	-1.149154700897676
81	0.17312155820044936	0.4118856926977996	-1.1838899965389318
82	0.17704645695165738	0.36209019014031624	-1.2336854990964148
83	0.1802048576832221	0.28914290766386763	-1.3066327815728636
84	0.18401712915974075	0.281264834880236	-1.314510854356495
85	0.1878456911025272	0.245907431149463	-1.349868258087268
86	0.19173797826878328	0.21521496502879617	-1.3805607242079347
87	0.19575260369200248	0.188902537468703	-1.4068731517680284
88	0.1999601899796258	0.16648653059155458	-1.4292891586451764
89	0.2034193603268831	0.11361578285757676	-1.4821599063791544
90	0.20713651340659492	0.10376561620356003	-1.4920100730331711
91	0.21121242411626073	0.09586808855964193	-1.4999076006770893
92	0.21516666793235886	0.07295909300061766	-1.5228165962361135
93	0.21966408868194004	0.07019744900027074	-1.5255782402364602
94	0.22287180784743937	0.012794245482392257	-1.5829814437543392
95	0.227414260008724	0.042410584709699724	-1.5533651045270316
96	0.23138684041090785	0.01546202584962549	-1.5803136633871058
97	0.23552231700384943	0.008927648511180773	-1.5868480407255505
98	0.2391181860029378	-0.013723421898171956	-1.609499111134903
