	x	y	T	K	G_plusfac	yhat	G	G_fit	K	H	cp
863	22	18	300	1.3117077181331777e+46	-96.1148915632509	-97.29256185416243	-105.01257387670512	-106.19024416761665	1.3117077181331777e+46	130.26096991667157	-8.624188259035844
864	22	19	300	5.378046259758468e+46	-98.89418732215846	-100.26170174179387	-106.23372501756613	-107.60123943720154	5.378046259758468e+46	127.24996080145162	-8.836849897257995
865	22	20	300	1.57107479701744e+47	-102.2463512010443	-103.23084162942531	-107.6887689115661	-108.67325933994711	1.57107479701744e+47	124.23895168623166	-9.049511535480145
866	22	21	300	2.913993857066915e+47	-106.3688311484051	-106.19998151705676	-109.45987360176342	-109.29102397041507	2.913993857066915e+47	121.2279425710117	-9.262173173702294
867	23	6	300	1.0813222096914808e+33	-66.32548570330238	-64.54114172374985	-77.84783660891976	-76.06349262936723	1.0813222096914808e+33	170.60113156668072	-5.5411095369528445
868	23	7	300	5.114310292838234e+34	-68.7574375184773	-67.51028161138129	-81.16709161909559	-79.91993571199957	5.114310292838234e+34	167.59012245146076	-5.753771175174995
869	23	8	300	1.9920403847092387e+36	-71.64812133753999	-70.47942149901273	-84.75092261871822	-83.58222278019096	1.9920403847092387e+36	164.5791133362408	-5.966432813397145
870	23	9	300	6.4658847219819695e+37	-74.51587840567137	-73.44856138664417	-88.1295053106156	-87.0621882915884	6.4658847219819695e+37	161.56810422102083	-6.179094451619296
871	23	10	300	1.762938094501119e+39	-77.35923147904649	-76.41770127427561	-91.30933062061192	-90.36780041584105	1.762938094501119e+39	158.55709510580087	-6.391756089841445
872	23	11	300	4.0575959527615165e+40	-80.06818891541164	-79.38684116190706	-94.18534214164025	-93.50399438813565	4.0575959527615165e+40	155.54608599058093	-6.604417728063597
873	23	12	300	7.902233673671101e+41	-82.71363831224556	-82.3559810495385	-96.83079153847417	-96.47313427576711	7.902233673671101e+41	152.53507687536097	-6.817079366285746
874	23	13	300	1.3022077327089539e+43	-85.33869159377682	-85.32512093716994	-99.28879073534225	-99.27522007873537	1.3022077327089539e+43	149.524067760141	-7.029741004507897
875	23	14	300	1.811478998776555e+44	-88.0577916310656	-88.29426082480138	-101.67141853600982	-101.90788772974561	1.811478998776555e+44	146.51305864492105	-7.242402642730047
876	23	15	300	2.1167307701306506e+45	-90.75254480402432	-91.26340071243283	-103.85534608520256	-104.36620199361106	2.1167307701306506e+45	143.50204952970108	-7.455064280952197
877	23	16	300	2.061183686665216e+46	-93.31324529318186	-94.23254060006425	-105.72289939380015	-106.64219470068254	2.061183686665216e+46	140.49104041448112	-7.667725919174348
878	23	17	300	1.6529011597606106e+47	-96.13702954694922	-97.2016804876957	-107.65938045256661	-108.72403139331308	1.6529011597606106e+47	137.48003129926116	-7.880387557396498
879	23	18	300	1.0730172377908232e+48	-98.80936166544934	-100.17082037532714	-109.23310028239862	-110.59455899227642	1.0730172377908232e+48	134.4690221840412	-8.093049195618647
880	23	19	300	5.499258964651634e+48	-101.68998913187085	-103.13996026295858	-110.77872668208778	-112.22869781317551	5.499258964651634e+48	131.45801306882123	-8.305710833840799
881	23	20	300	2.1419791362484737e+49	-105.9996951049651	-106.10910015059002	-113.47899474274793	-113.58839978837285	2.1419791362484737e+49	128.44700395360127	-8.51837247206295
882	23	21	300	5.95934139180675e+49	-109.19389394212085	-109.07824003822147	-114.72728343084837	-114.61162952694899	5.95934139180675e+49	125.43599483838132	-8.7310341102851
883	24	6	300	2.5930836394844986e+34	-69.95910027306408	-67.43070794563995	-81.76913325113324	-79.24074092370911	2.5930836394844986e+34	174.7025875643606	-4.857829710334387
884	24	7	300	1.2985900154971268e+36	-72.46095648116585	-70.3998478332714	-85.21545106807586	-83.15434242018141	1.2985900154971268e+36	171.69157844914065	-5.070491348556537
885	24	8	300	5.374178200582539e+37	-75.118138235397	-73.36898772090284	-88.62640462468339	-86.87725411018923	5.374178200582539e+37	168.6805693339207	-5.2831529867786875
886	24	9	300	1.8606753550893532e+39	-77.97790898147318	-76.33812760853428	-92.06153951566313	-90.42175814272423	1.8606753550893532e+39	165.66956021870072	-5.495814625000838
887	24	10	300	5.435542973450842e+40	-80.52120913731108	-79.30726749616572	-95.0103047796092	-93.79636313846385	5.435542973450842e+40	162.65855110348076	-5.7084762632229875
888	24	11	300	1.3472846238683108e+42	-83.30539120809482	-82.27640738379716	-98.03564890720983	-97.00666508291218	1.3472846238683108e+42	159.6475419882608	-5.921137901445139
889	24	12	300	2.8425134531029005e+43	-85.92540931149003	-85.2455472714286	-100.73570971827857	-100.05584767821715	2.8425134531029005e+43	156.63653287304084	-6.133799539667288
890	24	13	300	5.110006960956299e+44	-88.75596280027003	-88.21468715906005	-103.48622049938504	-102.94494485817506	5.110006960956299e+44	153.62552375782087	-6.346461177889439
891	24	14	300	7.819288019070188e+45	-91.47860879959741	-91.18382704669149	-105.96770444189553	-105.67292268898962	7.819288019070188e+45	150.61451464260094	-6.559122816111589
892	24	15	300	1.0152126498512016e+47	-94.25119752183718	-94.15296693432293	-108.33482805602715	-108.23659746851288	1.0152126498512016e+47	147.60350552738097	-6.771784454333739
893	24	16	300	1.1121429586769564e+48	-97.02576840528097	-97.12210682195436	-110.53403479456736	-110.63037321124075	1.1121429586769564e+48	144.592496412161	-6.98444609255589
894	24	17	300	1.0192547671151048e+49	-99.82755238680689	-100.0912467095858	-112.5820469737169	-112.84574129649582	1.0192547671151048e+49	141.58148729694105	-7.19710773077804
895	24	18	300	7.719503269041602e+49	-102.68434339919716	-103.06038659721725	-114.49437637726632	-114.8704195752864	7.719503269041602e+49	138.57047818172109	-7.40976936900019
896	24	19	300	4.747533895243242e+50	-105.64128254112782	-106.02952648484869	-116.2986360092586	-116.68687995297947	4.747533895243242e+50	135.55946906650115	-7.622431007222341
897	24	20	300	2.311474740871667e+51	-108.74856730058757	-108.99866637248013	-118.01962640759845	-118.26972547949102	2.311474740871667e+51	132.5484599512812	-7.835092645444491
898	24	21	300	8.574541719404362e+51	-111.99942617130881	-111.96780626011157	-119.61225720171616	-119.58063729051892	8.574541719404362e+51	129.53745083606123	-8.047754283666642
899	24	22	300	2.2771443451720098e+52	-116.5119192427716	-114.93694614774301	-122.13232010848874	-120.55734701346016	2.2771443451720098e+52	126.52644172084126	-8.260415921888793
900	25	7	300	3.2677360801001537e+37	-76.24461121269104	-73.29674720179094	-89.3276098665731	-86.379745855673	3.2677360801001537e+37	175.70427608063636	-4.2211112134872355
901	25	8	300	1.4318929823542673e+39	-79.10963619960772	-76.26588708942238	-93.0035650697061	-90.15981595952076	1.4318929823542673e+39	172.6932669654164	-4.433772851709386
902	25	9	300	5.267421132494558e+40	-81.32299015887382	-79.23502697705382	-95.8529077956922	-93.7649446138722	5.267421132494558e+40	169.68225785019644	-4.646434489931536
903	25	10	300	1.6413420411966052e+42	-84.23438128399405	-82.20416686468526	-99.23430255005817	-97.20408813074937	1.6413420411966052e+42	166.67124873497647	-4.859096128153686
904	25	11	300	4.358918377113669e+43	-87.06837863436249	-85.1733067523167	-102.37845482873044	-100.48338294668466	4.358918377113669e+43	163.6602396197565	-5.071757766375837
905	25	12	300	9.903907957238265e+44	-88.6589199129053	-88.14244663994815	-104.12314678710051	-103.60667351414335	9.903907957238265e+44	160.64923050453655	-5.284419404597987
906	25	13	300	1.9288020757059877e+46	-92.41196131123652	-91.11158652757959	-107.87618818543173	-106.5758134017748	1.9288020757059877e+46	157.63822138931658	-5.497081042820137
907	25	14	300	3.2197484611794347e+47	-94.13519860797432	-94.08072641521103	-109.44527480234227	-109.39080260957898	3.2197484611794347e+47	154.62721227409665	-5.709742681042288
908	25	15	300	4.59837557469684e+48	-96.71505076242735	-97.04986630284247	-111.71497202849147	-112.0497875689066	4.59837557469684e+48	151.6162031588767	-5.922404319264437
909	25	16	300	5.597131702736509e+49	-100.47150364137401	-100.0190061904739	-115.0014212781924	-114.54892382729228	5.597131702736509e+49	148.60519404365672	-6.135065957486589
910	25	17	300	5.77085528113531e+50	-103.19401112014795	-102.98814607810534	-117.08793999024633	-116.88207494820372	5.77085528113531e+50	145.59418492843676	-6.347727595708738
911	25	18	300	4.995037286925051e+51	-105.88785653695183	-105.95728596573679	-118.97085519083389	-119.04028461961884	4.995037286925051e+51	142.5831758132168	-6.560389233930889
912	25	19	300	3.5839689854027804e+52	-108.65791293231942	-108.92642585336823	-120.74238275609035	-121.01089567713916	3.5839689854027804e+52	139.57216669799686	-6.773050872153039
913	25	20	300	2.093951250806564e+53	-111.03997909298349	-111.89556574099967	-121.92047611242847	-122.77606276044466	2.093951250806564e+53	136.5611575827769	-6.98571251037519
914	25	21	300	9.70953307479635e+53	-114.10892005805505	-114.86470562863111	-123.55433255221071	-124.31011812278678	9.70953307479635e+53	133.55014846755694	-7.19837414859734
915	25	22	300	3.4380859151143266e+54	-116.70329063508547	-117.83384551626256	-124.44395503700271	-125.5745099181798	3.4380859151143266e+54	130.53913935233697	-7.4110357868194905
916	25	23	300	8.73355808657429e+54	-119.85664246841463	-120.802985403894	-125.56042494307083	-126.50676787855019	8.73355808657429e+54	127.52813023711701	-7.62369742504164
917	26	8	300	3.7602450735466155e+40	-81.28216816435358	-79.16623420395061	-95.54382181457727	-93.4278878541743	3.7602450735466155e+40	176.63438669366303	-3.403762005883867
918	26	9	300	1.464627606463014e+42	-84.24697852756897	-82.13537409158205	-99.20177935835261	-97.09017492236569	1.464627606463014e+42	173.62337757844307	-3.616423644106017
919	26	10	300	4.84905607509183e+43	-86.69960837583562	-85.1045139792135	-102.18503745768143	-100.5899430610593	4.84905607509183e+43	170.6123684632231	-3.8290852823281676
920	26	11	300	1.3736167343945987e+45	-89.51578722430864	-88.07365386684494	-105.37590975559587	-103.93377639813215	1.3736167343945987e+45	167.60135934800314	-4.0417469205503185
921	26	12	300	3.343925978467472e+46	-92.22441098435976	-91.04279375447638	-108.3076770669612	-107.1260598370778	3.343925978467472e+46	164.59035023278318	-4.254408558772468
922	26	13	300	7.013299858362423e+47	-95.05985758951898	-94.01193364210782	-111.21723164427414	-110.16930769686297	7.013299858362423e+47	161.57934111756322	-4.4670701969946185
923	26	14	300	1.2682906584230108e+49	-97.71796311410495	-96.98107352973926	-113.80122919670637	-113.06433961234069	1.2682906584230108e+49	158.56833200234328	-4.679731835216769
924	26	15	300	1.9760132385131512e+50	-100.44470544821931	-99.9502134173707	-116.30482797950653	-115.81033594865792	1.9760132385131512e+50	155.55732288712332	-4.8923934734389185
925	26	16	300	2.6457184235853115e+51	-103.08103338704167	-102.91935330500215	-118.56646246888748	-118.40478238684796	2.6457184235853115e+51	152.54631377190336	-5.10505511166107
926	26	17	300	3.0309290440632615e+52	-105.84433474189916	-105.88849319263358	-120.7991355726828	-120.84329402341722	3.0309290440632615e+52	149.5353046566834	-5.317716749883219
927	26	18	300	2.9513916409300742e+53	-108.5454645001568	-108.85763308026502	-122.80711815038049	-123.11928673048871	2.9513916409300742e+53	146.52429554146343	-5.53037838810537
928	26	19	300	2.420161222833498e+54	-111.2577495487814	-111.82677296789646	-124.6544057615185	-125.22342918063356	2.420161222833498e+54	143.5132864262435	-5.74304002632752
929	26	20	300	1.6496560787971346e+55	-113.97514076227677	-114.7959128555279	-126.32197485051518	-127.14274694376633	1.6496560787971346e+55	140.50227731102353	-5.955701664549671
930	26	21	300	9.179233902193079e+55	-116.80940686587466	-117.76505274315934	-127.90347798561771	-128.85912386290238	9.179233902193079e+55	137.49126819580357	-6.168363302771821
931	26	22	300	4.062887801550107e+56	-119.93113512993642	-120.73419263079079	-129.54360170875526	-130.3466592096096	4.062887801550107e+56	134.4802590805836	-6.381024940993972
932	26	23	300	1.3760938495101673e+57	-122.57888689228247	-123.70333251842223	-130.44215361629205	-131.5665992424318	1.3760938495101673e+57	131.46924996536364	-6.593686579216121
933	26	24	300	3.3499562556031816e+57	-126.67843786269515	-126.67247240605367	-132.46226304502488	-132.45629758838342	3.3499562556031816e+57	128.45824085014368	-6.806348217438272
934	27	8	300	9.711133036875641e+41	-83.48680427131927	-82.06621023881885	-98.09985580838085	-96.67926177588043	9.711133036875641e+41	180.5205753681083	-2.1780171648116182
935	27	9	300	3.9926575690824736e+43	-86.70489424153013	-85.0353501264503	-102.06516018042193	-100.3956160653421	3.9926575690824736e+43	177.50956625288833	-2.3906788030337682
936	27	10	300	1.399637722012778e+45	-89.50085804468644	-88.00449001408174	-105.44891064848036	-103.95254261787566	1.399637722012778e+45	174.49855713766837	-2.6033404412559187
937	27	11	300	4.2126263910515447e+46	-92.10815583288144	-90.97362990171317	-108.4915265079332	-107.35700057676493	4.2126263910515447e+46	171.48754802244844	-2.816002079478069
938	27	12	300	1.0938877275941976e+48	-95.08850318759595	-93.94276978934461	-111.7595559350995	-110.61382253684816	1.0938877275941976e+48	168.47653890722847	-3.028663717700219
939	27	13	300	2.4581123338260323e+49	-97.95985366661051	-96.91190967697605	-114.77400725775473	-113.72606326812027	2.4581123338260323e+49	165.4655297920085	-3.2413253559223696
940	27	14	300	4.7872134840844276e+50	-100.8800504160196	-99.8810495646075	-117.69420400716382	-116.69520315575173	4.7872134840844276e+50	162.45452067678855	-3.45398699414452
941	27	15	300	8.080085523318898e+51	-103.68931051905332	-102.85018945223894	-120.36036326655687	-119.52124219974249	8.080085523318898e+51	159.44351156156858	-3.66664863236667
942	27	16	300	1.1802072825608184e+53	-106.49088677816636	-105.81932933987038	-122.87425745321812	-122.20270001492216	1.1802072825608184e+53	156.43250244634862	-3.8793102705888205
943	27	17	300	1.4872470738852058e+54	-109.29980097806143	-108.78846922750182	-125.24785358185535	-124.73652183129575	1.4872470738852058e+54	153.42149333112866	-4.0919719088109705
944	27	18	300	1.609132058208791e+55	-112.08839004164764	-111.75760911513326	-127.44865598053946	-127.11787505402506	1.609132058208791e+55	150.4104842159087	-4.304633547033121
945	27	19	300	1.4844366383467789e+56	-114.89702747965504	-114.7267490027647	-129.51007901671662	-129.33980053982629	1.4844366383467789e+56	147.39947510068873	-4.517295185255271
946	27	20	300	1.1563857344634252e+57	-117.64589967527749	-117.69588889039615	-131.34266048046493	-131.39264969558357	1.1563857344634252e+57	144.38846598546877	-4.729956823477422
947	27	21	300	7.506933002541922e+57	-120.46727856168671	-120.66502877802759	-133.06542707820603	-133.26317729454692	7.506933002541922e+57	141.3774568702488	-4.942618461699572
948	27	22	300	3.9872381745226936e+58	-123.26991718146483	-123.63416866565902	-134.5687827138539	-134.9330341980481	3.9872381745226936e+58	138.36644775502887	-5.155280099921723
949	27	23	300	1.6880892964849306e+59	-126.33435347612829	-126.60330855329046	-136.1071627050223	-136.37611778218448	1.6880892964849306e+59	135.3554386398089	-5.367941738143872
950	27	24	300	5.479301963587534e+59	-129.38659795994562	-129.5724484409219	-137.36764771961157	-137.55349820058785	5.479301963587534e+59	132.34442952458895	-5.580603376366023
951	27	25	300	1.2805234919087376e+60	-130.76184248487888	-132.54158832855336	-136.62262870834476	-138.40237455201924	1.2805234919087376e+60	129.33342040936898	-5.793265014588173
952	28	9	300	1.0649055853916494e+45	-89.35217240429024	-87.93118385784862	-105.10020387419081	-103.67921532774919	1.0649055853916494e+45	181.35704116336666	-0.9535220982905979
953	28	10	300	3.9404495816855897e+46	-92.02223437425583	-90.90032374548007	-108.4121197303288	-107.29020910155303	3.9404495816855897e+46	178.3460320481467	-1.1661837365127483
954	28	11	300	1.2557600547301198e+48	-94.814204759778	-93.86946363311151	-111.69656660094876	-110.75182547428227	1.2557600547301198e+48	175.33502293292673	-1.3788453747348988
955	28	12	300	3.4646184095855397e+49	-97.85672191016461	-96.83860352074295	-115.08739044560359	-114.06927205618193	3.4646184095855397e+49	172.32401381770677	-1.5915070129570488
956	28	13	300	8.304492711412755e+50	-100.71137163562942	-99.80774340837439	-118.14967953584664	-117.24605130859162	8.304492711412755e+50	169.3130047024868	-1.8041686511791992
957	28	14	300	1.7328357562724612e+52	-103.56737448660468	-102.77688329600583	-121.07467525830886	-120.28418406771002	1.7328357562724612e+52	166.30199558726687	-2.0168302894013497
958	28	15	300	3.1497439227568813e+53	-106.3617190288296	-105.74602318363728	-123.80002692904682	-123.1843310838545	3.1497439227568813e+53	163.2909864720469	-2.2294919276234997
959	28	16	300	4.9840189568996774e+54	-109.17452262109727	-108.7151630712687	-126.40519115653625	-125.94583160670769	4.9840189568996774e+54	160.27997735682695	-2.44215356584565
960	28	17	300	6.851617017728475e+55	-112.0058330150074	-111.68430295890015	-128.88819485617816	-128.5666648000709	6.851617017728475e+55	157.26896824160698	-2.6548152040678006
961	28	18	300	8.154443512532127e+56	-114.80722372815089	-114.65344284653159	-131.19710908422385	-131.04332820260456	8.154443512532127e+56	154.25795912638702	-2.8674768422899506
962	28	19	300	8.3583739400801e+57	-117.6499175667562	-117.62258273416303	-133.39794903665677	-133.3706142040636	8.3583739400801e+57	151.2469500111671	-3.080138480512101
963	28	20	300	7.325130729851947e+58	-120.49050698992077	-120.59172262179447	-135.44003076360357	-135.5412463954773	7.325130729851947e+58	148.23594089594712	-3.2928001187342515
964	28	21	300	5.434594454579234e+59	-123.40063447710763	-123.56086250942592	-137.38507735474684	-137.54530538706513	5.434594454579234e+59	145.22493178072716	-3.505461756956402
965	28	22	300	3.367623796453084e+60	-126.17445662534405	-126.53000239705736	-139.01376719868026	-139.36931297039357	3.367623796453084e+60	142.2139226655072	-3.7181233951785524
966	28	23	300	1.710913500489092e+61	-129.11053485111995	-129.4991422846888	-140.60611067775505	-140.9947181113239	1.710913500489092e+61	139.20291355028724	-3.930785033400702
967	28	24	300	6.941732675427206e+61	-132.0867678996225	-132.46828217232024	-142.01372780834376	-142.39524208104152	6.941732675427206e+61	136.19190443506727	-4.143446671622852
968	28	25	300	2.163061846078543e+62	-135.90136879204317	-135.43742205995167	-143.99574723701613	-143.53180050492463	2.163061846078543e+62	133.1808953198473	-4.356108309845003
969	28	26	300	4.860689875704301e+62	-138.0402943143755	-138.40656194758313	-143.9751885099951	-144.34145614320272	4.860689875704301e+62	130.16988620462735	-4.568769948067153
970	29	9	300	2.7726855446823657e+46	-92.39457395834991	-90.81913561263598	-108.51416898468297	-106.93873063896903	2.7726855446823657e+46	185.18167806941935	0.7113003621563778
971	29	10	300	1.0799699789121706e+48	-94.26522737004763	-93.78827550026742	-111.07796957694063	-110.60101770716042	1.0799699789121706e+48	182.17066895419939	0.49863872393422737
972	29	11	300	3.63290187840057e+49	-97.8091894495945	-96.75741538789886	-115.16847536285556	-114.11670130115994	3.63290187840057e+49	179.15965983897945	0.2859770857120769
973	29	12	300	1.0612702653563132e+51	-100.73179945831953	-99.7265552755303	-118.49655047968876	-117.49130629689954	1.0612702653563132e+51	176.1486507237595	0.07331544748992691
974	29	13	300	2.7027920611837025e+52	-103.57474928394694	-102.69569516316174	-121.60776429191085	-120.72871017112566	2.7027920611837025e+52	173.13764160853952	-0.13934619073222354
975	29	14	300	6.015692807118044e+53	-106.55148505681026	-105.66483505079319	-124.71803145739871	-123.83138145138162	6.015692807118044e+53	170.12663249331956	-0.352007828954374
976	29	15	300	1.1715658933097134e+55	-109.36763175338919	-108.63397493842463	-127.53417815397762	-126.80052133901307	1.1715658933097134e+55	167.1156233780996	-0.564669467176524
977	29	16	300	1.996438067199276e+56	-112.222782076322	-111.60311482605607	-130.25579708428592	-129.63612983401998	1.996438067199276e+56	164.10461426287964	-0.7773311053986744
978	29	17	300	2.973249416561883e+57	-114.99552629134463	-114.5722547136875	-132.76027731271387	-132.33700573505672	2.973249416561883e+57	161.09360514765967	-0.9899927436208249
979	29	18	300	3.860300850275303e+58	-117.83930810598096	-117.54139460131894	-135.19859401924202	-134.90068051458002	3.860300850275303e+58	158.0825960324397	-1.202654381842975
980	29	19	300	4.352525316539984e+59	-120.71687484066359	-120.51053448895038	-137.5296170475566	-137.3232766958434	4.352525316539984e+59	155.07158691721975	-1.4153160200651254
981	29	20	300	4.238306687295821e+60	-123.59785685820992	-123.47967437658183	-139.71745188454298	-139.59926940291487	4.238306687295821e+60	152.06057780199978	-1.6279776582872758
982	29	21	300	3.537501749481563e+61	-126.47186753252862	-126.44881426421327	-141.74416469847446	-141.7211114301591	3.537501749481563e+61	149.04956868677982	-1.8406392965094263
983	29	22	300	2.505215203634248e+62	-129.34544777894106	-129.4179541518447	-143.60614403320844	-143.67865040611207	2.505215203634248e+62	146.0385595715599	-2.0533009347315767
984	29	23	300	1.4848969386218514e+63	-132.34240554284452	-132.38709403947615	-145.41351773023806	-145.4582062268697	1.4848969386218514e+63	143.02755045633992	-2.2659625729537263
985	29	24	300	7.229651945952397e+63	-135.4461708141308	-135.35623392710758	-147.13098864040444	-147.04105175338123	7.229651945952397e+63	140.01654134111996	-2.4786242111758767
986	29	25	300	2.815972793808891e+64	-138.8586819556932	-138.32537381473904	-148.93406186953277	-148.4007537285786	2.815972793808891e+64	137.0055322259	-2.691285849398027
987	29	26	300	8.437157710147092e+64	-142.38074403954917	-141.29451370237047	-150.58432177648712	-149.4980914393084	8.437157710147092e+64	133.99452311068003	-2.9039474876201776
988	29	27	300	1.825722328179806e+65	-146.2111230559368	-144.26365359000192	-152.21747621553854	-150.27000674960365	1.825722328179806e+65	130.9835139954601	-3.116609125842328
989	30	9	300	7.030474526111092e+47	-94.89368276102002	-93.69548360415095	-111.3699527312918	-110.17175357442274	7.030474526111092e+47	188.9990861386187	2.6206197195271437
990	30	10	300	2.875312172446654e+49	-97.91104733470112	-96.6646234917824	-115.12925464970229	-113.88283080678356	2.875312172446654e+49	185.98807702339874	2.4079580813049932
991	30	11	300	1.0181303473084741e+51	-100.1980110467922	-99.63376337941384	-118.01405536254899	-117.44980769517062	1.0181303473084741e+51	182.9770679081788	2.1952964430828428
992	30	12	300	3.1394733925931016e+52	-103.22186519091755	-102.60290326704528	-121.49744183605277	-120.8784799121805	3.1394733925931016e+52	179.96605879295885	1.9826348048606928
993	30	13	300	8.465780982870346e+53	-106.19602082314749	-105.57204315467672	-124.79701986871734	-124.17304220024657	8.465780982870346e+53	176.95504967773888	1.7699731666385423
994	30	14	300	2.002022636248347e+55	-109.18988985785425	-108.54118304230816	-127.98504491786507	-127.33633810231898	2.002022636248347e+55	173.94404056251892	1.5573115284163919
995	30	15	300	4.158902857960135e+56	-112.01948739614775	-111.5103229299396	-130.87918097729613	-130.37001651108798	4.158902857960135e+56	170.93303144729896	1.3446498901942419
996	30	16	300	7.593309851520241e+57	-114.97792388495805	-114.47946281757103	-133.77307894496886	-133.27461787758185	7.593309851520241e+57	167.922022332079	1.1319882519720914
997	30	17	300	1.217843003629195e+59	-117.82813480538285	-117.44860270520248	-136.4291338509527	-136.04960175077233	1.217843003629195e+59	164.91101321685903	0.919326613749941
998	30	18	300	1.7129442238883885e+60	-120.73819055354502	-120.41774259283392	-139.01376719868026	-138.69331923796915	1.7129442238883885e+60	161.90000410163907	0.706664975527791
999	30	19	300	2.1069388742109258e+61	-123.66768795271327	-123.38688248046536	-141.48373226847005	-141.20292679622213	2.1069388742109258e+61	158.8889949864191	0.4940033373056405
1000	30	20	300	2.2568136238044445e+62	-126.59289007546144	-126.3560223680968	-143.8110973904626	-143.57422968309797	2.2568136238044445e+62	155.87798587119914	0.28134169908349005
1001	30	21	300	2.0929433305135286e+63	-129.49080903899295	-129.32516225572826	-145.96707900926475	-145.80143222600003	2.0929433305135286e+63	152.86697675597918	0.0686800608613396
1002	30	22	300	1.6674712978743828e+64	-132.47112849610562	-132.2943021433597	-148.05358059035532	-147.8767542376094	1.6674712978743828e+64	149.85596764075925	-0.14398157736081085
1003	30	23	300	1.1295399279124366e+65	-135.32395318140652	-135.26344203099111	-149.8503526014069	-149.7898414509915	1.1295399279124366e+65	146.84495852553928	-0.3566432155829604
1004	30	24	300	6.416075338096743e+65	-138.5208754960589	-138.23258191862257	-151.81513123476662	-151.5268376573303	6.416075338096743e+65	143.83394941031932	-0.5693048538051109
1005	30	25	300	2.9988984914091617e+66	-141.31838949890368	-141.201721806254	-153.1855288819713	-153.0688611893216	2.9988984914091617e+66	140.82294029509936	-0.7819664920272613
1006	30	26	300	1.123154473667631e+67	-144.5794490020558	-144.17086169388546	-154.79792975953603	-154.38934245136568	1.123154473667631e+67	137.8119311798794	-0.9946281302494118
1007	30	27	300	3.240535531065202e+67	-147.74597211137984	-147.14000158151688	-156.0549103639756	-155.44893983411265	3.240535531065202e+67	134.80092206465946	-1.2072897684715622
1008	30	28	300	6.761780680455327e+67	-151.7645670196521	-150.10914146914834	-157.8399130507408	-156.18448750023703	6.761780680455327e+67	131.7899129494395	-1.4199514066937127
1009	30	29	300	9.081846289950129e+67	-157.12004672344736	-153.07828135677977	-160.5212441051095	-156.4794787384419	9.081846289950129e+67	128.77890383421953	-1.6326130449158622
1010	31	10	300	7.419187517946573e+50	-99.32823064966121	-99.52565212019421	-116.9359027314241	-117.1333242019571	7.419187517946573e+50	189.8136629955728	4.579183775380127
1011	31	11	300	2.7584430791959425e+52	-102.2409314180362	-102.49479200782565	-120.49523066472413	-120.74909125451359	2.7584430791959425e+52	186.80265388035286	4.366522137157975
1012	31	12	300	8.9535207715346e+53	-105.29343262149142	-105.4639318954571	-124.05855749194535	-124.22905676591103	8.9535207715346e+53	183.7916447651329	4.153860498935826
1013	31	13	300	2.548503083118298e+55	-108.42578492525311	-108.43307178308854	-127.57039941741195	-127.57768627524737	2.548503083118298e+55	180.78063564991294	3.9411988607136754
1014	31	14	300	6.38132262262658e+56	-111.07923099232046	-111.40221167071998	-130.4751599127602	-130.79814059115972	6.38132262262658e+56	177.76962653469297	3.728537222491525
1015	31	15	300	1.408475942682107e+58	-114.37243303465098	-114.37135155835142	-133.89352509804473	-133.89244362174517	1.408475942682107e+58	174.758617419473	3.515875584269375
1016	31	16	300	2.7430296541090926e+59	-117.3787474175355	-117.34049144598285	-136.89983948092924	-136.8615835093766	2.7430296541090926e+59	171.74760830425305	3.3032139460472245
1017	31	17	300	4.713612854594493e+60	-119.81696695335084	-120.30963133361429	-139.2128958737906	-139.70556025405403	4.713612854594493e+60	168.7365991890331	3.090552307825074
1018	31	18	300	7.139873369055258e+61	-123.31320391543807	-123.27877122124573	-142.4578184075969	-142.42338571340457	7.139873369055258e+61	165.72559007381312	2.877890669602924
1019	31	19	300	9.513960190559709e+62	-126.23586058445285	-126.24791110887718	-145.00098545490678	-145.0130359793311	9.513960190559709e+62	162.71458095859316	2.6652290313807736
1020	31	20	300	1.1117154708808124e+64	-129.16941561305495	-129.21705099650862	-147.4237148597429	-147.47135024319655	1.1117154708808124e+64	159.7035718433732	2.452567393158623
1021	31	21	300	1.1340915356205042e+65	-132.1091491270195	-132.18619088414007	-149.7168212087824	-149.79386296590297	1.1340915356205042e+65	156.69256272815323	2.2399057549364727
1022	31	22	300	1.003937085602056e+66	-134.1916811264069	-135.1553307717715	-151.01089584780553	-151.97454549317013	1.003937085602056e+66	153.6815536129333	2.0272441167143223
1023	31	23	300	7.65071880300579e+66	-138.00364815675363	-138.12447065940293	-153.8845932395593	-154.0054157422086	7.65071880300579e+66	150.67054449771334	1.8145824784921727
1024	31	24	300	4.9666328253436895e+67	-140.95180634057914	-141.0936105470344	-155.7341391347167	-155.87594334117196	4.9666328253436895e+67	147.65953538249337	1.6019208402700222
1025	31	25	300	2.7083273475108225e+68	-143.87734942148674	-144.06275043466582	-157.38671653981143	-157.5721175529905	2.7083273475108225e+68	144.6485262672734	1.3892592020478718
1026	31	26	300	1.2171949074877215e+69	-146.91230240819402	-147.03189032229727	-158.9553324577253	-159.07492037182854	1.2171949074877215e+69	141.63751715205345	1.1765975638257213
1027	31	27	300	4.389827310513911e+69	-150.13117823306223	-150.0010302099287	-160.48780932902326	-160.35766130588974	4.389827310513911e+69	138.6265080368335	0.9639359256035709
