Temperature=295.0
	x	y	K	H
1789	37	31.0	7.408933853098645e+81	52.114109136448505
1790	37	32.0	2.6833128999529362e+82	50.1664082123393
1791	37	33.0	7.8531105653339e+82	48.21870728823009
1792	37	34.0	1.7845844947253742e+83	46.27100636412088
1793	37	35.0	2.954640555816486e+83	44.32330544001168
1794	38	16.0	5.54991896036696e+67	62.9329181115387
1795	38	17.0	1.3873138758687016e+69	60.98521718742949
1796	38	18.0	3.126337419419667e+70	59.037516263320285
1797	38	19.0	6.356624720365395e+71	57.08981533921108
1798	38	20.0	1.1664456472316335e+73	55.14211441510187
1799	38	21.0	1.9312213154672888e+74	53.19441349099266
1800	38	22.0	2.882521901768601e+75	51.24671256688345
1801	38	23.0	3.873281767100991e+76	49.299011642774246
1802	38	24.0	4.675988537121907e+77	47.35131071866504
1803	38	25.0	5.057964698197298e+78	45.403609794555834
1804	38	26.0	4.8849500495058296e+79	43.45590887044662
1805	38	27.0	4.19364764903201e+80	41.508207946337414
1806	38	28.0	3.1822985506762435e+81	39.56050702222821
1807	38	29.0	2.1196163074910926e+82	37.612806098119
1808	38	30.0	1.228267147443964e+83	35.66510517400979
1809	38	31.0	6.12259395101198e+83	33.71740424990058
1810	38	32.0	2.587008459194472e+84	31.769703325791376
1811	38	33.0	9.085513715764494e+84	29.82200240168217
1812	38	34.0	2.580803295852818e+85	27.874301477572956
1813	38	35.0	5.697196262061427e+85	25.926600553463757
1814	39	16.0	1.390929985828363e+69	42.5552440951775
1815	39	17.0	3.6349506034622964e+70	40.60754317106829
1816	39	18.0	8.581496273185292e+71	38.65984224695909
1817	39	19.0	1.8320741248038533e+73	36.71214132284988
1818	39	20.0	3.538811012203547e+74	34.764440398740675
1819	39	21.0	6.184520099517848e+75	32.81673947463146
1820	39	22.0	9.77395102650322e+76	30.869038550522255
1821	39	23.0	1.395422023429609e+78	28.92133762641305
1822	39	24.0	1.7969195883247164e+79	26.973636702303843
1823	39	25.0	2.0825441747523076e+80	25.025935778194636
1824	39	26.0	2.1660238740286603e+81	23.078234854085423
1825	39	27.0	2.0144530796144343e+82	21.130533929976217
1826	39	28.0	1.6676108036381024e+83	19.18283300586701
1827	39	29.0	1.2218101153668211e+84	17.235132081757804
1828	39	30.0	7.86677611737774e+84	15.28743115764859
1829	39	31.0	4.411557409702136e+85	13.339730233539385
1830	39	32.0	2.130327006295922e+86	11.392029309430178
1831	39	33.0	8.728602217606718e+86	9.444328385320972
1832	39	34.0	2.975304126035415e+87	7.496627461211759
1833	40	15.0	1.0987200384919456e+69	22.04646546371104
1834	40	16.0	3.316052519811717e+70	20.098764539601834
1835	40	17.0	9.04269847416757e+71	18.151063615492625
1836	40	18.0	2.2318639103112313e+73	16.20336269138342
1837	40	19.0	4.991730367399273e+74	14.255661767274212
1838	40	20.0	1.0124060845952204e+76	12.307960843165006
1839	40	21.0	1.8624292192643456e+77	10.360259919055792
1840	40	22.0	3.1068839083849254e+78	8.412558994946586
1841	40	23.0	4.696604867389376e+79	6.46485807083738
1842	40	24.0	6.425930624985249e+80	4.517157146728174
1843	40	25.0	7.943837206665768e+81	2.5694562226189674
1844	40	26.0	8.852431516376189e+82	0.6217552985097541
1845	40	27.0	8.866274567275563e+83	-1.3259456255994522
1846	40	28.0	7.951349189119345e+84	-3.2736465497086584
1847	40	29.0	6.355334349468255e+85	-5.221347473817865
1848	40	30.0	4.501157015684964e+86	-7.169048397927078
1849	40	31.0	2.80463789719304e+87	-9.116749322036284
1850	40	32.0	1.5236445347843783e+88	-11.06445024614549
1851	40	33.0	7.134672363637165e+88	-13.012151170254697
1852	40	34.0	2.837314557848028e+89	-14.95985209436391
1853	40	35.0	9.395178190782611e+89	-16.90755301847311
1854	40	36.0	2.5205008836271568e+90	-18.855253942582323
1855	41	18.0	5.489864534466072e+74	-8.432555121975483
1856	41	19.0	1.2836605432814152e+76	-10.380256046084689
1857	41	20.0	2.727452566189159e+77	-12.327956970193895
1858	41	21.0	5.268312589441028e+78	-14.275657894303109
1859	41	22.0	9.251095820770154e+79	-16.223358818412315
1860	41	23.0	1.4761594573224538e+81	-18.17105974252152
1861	41	24.0	2.1384980850190716e+82	-20.118760666630727
1862	41	25.0	2.80887302531129e+83	-22.066461590739934
1863	41	26.0	3.338820498338983e+84	-24.014162514849147
1864	41	27.0	3.5829017163684716e+85	-25.961863438958353
1865	41	28.0	3.460343628532274e+86	-27.90956436306756
1866	41	29.0	2.9962559665878705e+87	-29.857265287176766
1867	41	30.0	2.3150119236746022e+88	-31.80496621128598
1868	41	31.0	1.5867136307538685e+89	-33.752667135395185
1869	41	32.0	9.577736910492502e+89	-35.70036805950439
1870	41	33.0	5.045518488178052e+90	-37.6480689836136
1871	41	34.0	2.2931433314081837e+91	-39.59576990772281
1872	41	35.0	8.858812821907317e+91	-41.54347083183201
1873	41	36.0	2.85192830944844e+92	-43.491171755941224
1874	41	37.0	7.444254523634344e+92	-45.43887268005044
1875	41	38.0	1.5136028515569417e+93	-47.386573604159636
1876	42	19.0	3.1099318918742845e+77	-37.2990268644234
1877	42	20.0	6.908170493073302e+78	-39.24672778853261
1878	42	21.0	1.397914991928756e+80	-41.19442871264182
1879	42	22.0	2.577458642795944e+81	-43.14212963675103
1880	42	23.0	4.3292054261900054e+82	-45.089830560860236
1881	42	24.0	6.620105070819947e+83	-47.03753148496944
1882	42	25.0	9.206863573236153e+84	-48.98523240907865
1883	42	26.0	1.1627908624169237e+86	-50.93293333318786
1884	42	27.0	1.3309819253208333e+87	-52.88063425729707
1885	42	28.0	1.3772719879735629e+88	-54.828335181406274
1886	42	29.0	1.2842928992047866e+89	-56.77603610551548
1887	42	30.0	1.0749803061986773e+90	-58.723737029624694
1888	42	31.0	8.037748058985828e+90	-60.6714379537339
1889	42	32.0	5.336928998821857e+91	-62.619138877843106
1890	42	33.0	3.123861813344242e+92	-64.56683980195231
1891	42	34.0	1.5972383740307027e+93	-66.51454072606153
1892	42	35.0	7.051897762817925e+93	-68.46224165017072
1893	42	36.0	2.6485969562362303e+94	-70.40994257427994
1894	42	37.0	8.296209890307622e+94	-72.35764349838915
1895	43	20.0	1.6420247119315122e+80	-68.55453557534588
1896	43	21.0	3.47378198936827e+81	-70.5022364994551
1897	43	22.0	6.709912984163566e+82	-72.44993742356431
1898	43	23.0	1.1833757787179046e+84	-74.3976383476735
1899	43	24.0	1.9048279672956335e+85	-76.3453392717827
1900	43	25.0	2.7962994688782074e+86	-78.29304019589192
1901	43	26.0	3.739359038237037e+87	-80.24074112000113
1902	43	27.0	4.5477507339094165e+88	-82.18844204411033
1903	43	28.0	5.019644178936515e+89	-84.13614296821954
1904	43	29.0	5.015110692811302e+90	-86.08384389232876
1905	43	30.0	4.5206577961024644e+91	-88.03154481643796
1906	43	31.0	3.6618252974316636e+92	-89.97924574054717
1907	43	32.0	2.65242563985457e+93	-91.92694666465638
1908	43	33.0	1.7077971784890436e+94	-93.87464758876558
1909	43	34.0	9.70223308175769e+94	-95.8223485128748
1910	43	35.0	4.8190396302458903e+95	-97.770049436984
1911	43	36.0	2.0685323300303317e+96	-99.71775036109321
1912	43	37.0	7.5591499077079595e+96	-101.66545128520242
1913	44	21.0	8.069362848456524e+82	-102.30802290892537
1914	44	22.0	1.6295163736913238e+84	-104.25572383303458
1915	44	23.0	3.010702911351854e+85	-106.20342475714378
1916	44	24.0	5.088505925500271e+86	-108.15112568125298
1917	44	25.0	7.863114515304243e+87	-110.09882660536219
1918	44	26.0	1.1099136247666292e+89	-112.0465275294714
1919	44	27.0	1.4292633341057455e+90	-113.9942284535806
1920	44	28.0	1.6761677161247833e+91	-115.94192937768982
1921	44	29.0	1.7862974795664816e+92	-117.88963030179903
1922	44	30.0	1.725194714061604e+93	-119.83733122590823
1923	44	31.0	1.504938628340942e+94	-121.78503215001744
1924	44	32.0	1.1809363555028742e+95	-123.73273307412666
1925	44	33.0	8.294842189041146e+95	-125.68043399823586
1926	44	34.0	5.183656621463825e+96	-127.62813492234507
1927	44	35.0	2.860767147100068e+97	-129.57583584645425
1928	44	36.0	1.381455333390583e+98	-131.52353677056348
1929	45	21.0	1.7486779446029834e+84	-136.7234768915804
1930	45	22.0	3.684789833681344e+85	-138.67117781568962
1931	45	23.0	7.117493044929564e+86	-140.61887873979882
1932	45	24.0	1.260238721978351e+88	-142.56657966390802
1933	45	25.0	2.0447792749480722e+89	-144.51428058801724
1934	45	26.0	3.038207359434943e+90	-146.46198151212644
1935	45	27.0	4.129729226157257e+91	-148.40968243623564
1936	45	28.0	5.128027907424353e+92	-150.35738336034484
1937	45	29.0	5.806516072607611e+93	-152.30508428445407
1938	45	30.0	5.9817559394089716e+94	-154.25278520856327
1939	45	31.0	5.5907823280655e+95	-156.2004861326725
1940	45	32.0	4.724599178696096e+96	-158.1481870567817
1941	45	33.0	3.595081262881284e+97	-160.0958879808909
1942	46	23.0	1.5605842872805567e+88	-177.75842714579247
1943	46	24.0	2.888804508740259e+89	-179.70612806990167
1944	46	25.0	4.9103805904581625e+90	-181.6538289940109
1945	46	26.0	7.660823034472246e+91	-183.6015299181201
1946	46	27.0	1.0961146713402087e+93	-185.5492308422293
1947	46	28.0	1.4366993305595968e+94	-187.4969317663385
1948	46	29.0	1.7224821325652813e+95	-189.44463269044772
1949	46	30.0	1.8853705600816886e+96	-191.39233361455692
1950	46	31.0	1.8796168912592683e+97	-193.34003453866615
1951	46	32.0	1.701864381329297e+98	-195.28773546277534
1952	47	27.0	2.6693115138975647e+94	-225.53002990694642
1953	47	30.0	5.401583134638038e+97	-231.37313267927405
