Temperature=305.0
	x	y	K	H
518	38	28.0	2.3122122359187134e+86	288.23484905219385
519	38	29.0	1.53808617610844e+87	284.1605317458631
520	38	30.0	8.901288870009164e+87	280.08621443953245
521	38	31.0	4.4313102771566604e+88	276.0118971332017
522	38	32.0	1.8699551635187842e+89	271.937579826871
523	38	33.0	6.558725812911521e+89	267.8632625205403
524	38	34.0	1.860636492985048e+90	263.78894521420955
525	38	35.0	4.102083092340705e+90	259.7146279078789
526	39	16.0	1.2949672249250909e+74	366.37760129478045
527	39	17.0	3.379781800724203e+75	362.3032839884497
528	39	18.0	7.968742813483149e+76	358.228966682119
529	39	19.0	1.699051237584248e+78	354.15464937578827
530	39	20.0	3.2776112950421975e+79	350.08033206945754
531	39	21.0	5.720615065050946e+80	346.00601476312687
532	39	22.0	9.029080424594018e+81	341.93169745679614
533	39	23.0	1.2874061470834344e+83	337.8573801504655
534	39	24.0	1.6556757621141987e+84	333.78306284413475
535	39	25.0	1.916361834931623e+85	329.708745537804
536	39	26.0	1.9905962084251526e+86	325.6344282314733
537	39	27.0	1.8489013192603452e+87	321.56011092514257
538	39	28.0	1.5285791051353277e+88	317.4857936188119
539	39	29.0	1.1184937911804214e+89	313.41147631248117
540	39	30.0	7.19222548504956e+89	309.3371590061505
541	39	31.0	4.0280521247630195e+90	305.2628416998198
542	39	32.0	1.9426119779520922e+91	301.18852439348905
543	39	33.0	7.949158087658018e+91	297.1142070871583
544	39	34.0	2.7061037247119354e+92	293.0398897808276
545	39	35.0	7.457570552545103e+92	288.9655724744969
546	39	36.0	1.5984749433421505e+93	284.8912551681662
547	39	37.0	2.500209121442184e+93	280.8169378618355
548	40	17.0	1.0638527138870201e+77	393.9227349366665
549	40	18.0	2.6223328076605176e+78	389.84841763033575
550	40	19.0	5.857440152222003e+79	385.774100324005
551	40	20.0	1.1864464212253598e+81	381.69978301767435
552	40	21.0	2.1797656441877125e+82	377.6254657113436
553	40	22.0	3.631547216148887e+83	373.5511484050129
554	40	23.0	5.482609772338794e+84	369.47683109868217
555	40	24.0	7.491624257127998e+85	365.4025137923515
556	40	25.0	9.249258829712423e+86	361.3281964860208
557	40	26.0	1.029380212335577e+88	357.25387917969005
558	40	27.0	1.0296534020902904e+89	353.1795618733594
559	40	28.0	9.222047428213557e+89	349.10524456702865
560	40	29.0	7.361419567498806e+90	345.0309272606979
561	40	30.0	5.2069567860537135e+91	340.9566099543672
562	40	31.0	3.2402106952864133e+92	336.8822926480365
563	40	32.0	1.7579914315626153e+93	332.8079753417058
564	40	33.0	8.221362027647174e+93	328.73365803537513
565	40	34.0	3.2652306722130024e+94	324.6593407290444
566	40	35.0	1.0798117405180452e+95	320.5850234227137
567	40	36.0	2.893120485054833e+95	316.51070611638295
568	41	18.0	8.188854615231906e+79	423.968013264807
569	41	19.0	1.912266282227917e+81	419.89369595847626
570	41	20.0	4.057812954562293e+82	415.8193786521456
571	41	21.0	7.827859030285683e+83	411.74506134581486
572	41	22.0	1.372781072064751e+85	407.67074403948413
573	41	23.0	2.1876508977707894e+86	403.5964267331534
574	41	24.0	3.165120539127074e+87	399.52210942682274
575	41	25.0	4.151931105912155e+88	395.447792120492
576	41	26.0	4.928874326292672e+89	391.3734748141613
577	41	27.0	5.282338299013712e+90	387.2991575078306
578	41	28.0	5.095035184959599e+91	383.2248402014999
579	41	29.0	4.4059900652486545e+92	379.15052289516916
580	41	30.0	3.399808665978835e+93	375.07620558883843
581	41	31.0	2.327214636009974e+94	371.00188828250776
582	41	32.0	1.4029346217324673e+95	366.92757097617704
583	41	33.0	7.38103006176003e+95	362.85325366984637
584	41	34.0	3.350263884901451e+96	358.77893636351564
585	41	35.0	1.2925875933133044e+97	354.7046190571849
586	41	36.0	4.155848473899663e+97	350.6303017508542
587	42	20.0	1.3096334349564722e+84	452.5738137853849
588	42	21.0	2.646696309770236e+85	448.4994964790542
589	42	22.0	4.873620376496278e+86	444.42517917272346
590	42	23.0	8.175321277213235e+87	440.35086186639273
591	42	24.0	1.2485276354902138e+89	436.27654456006206
592	42	25.0	1.7341299053304832e+90	432.20222725373134
593	42	26.0	2.187299092935404e+91	428.1279099474006
594	42	27.0	2.5004338121590672e+92	424.05359264106994
595	42	28.0	2.584041965371903e+93	419.9792753347392
596	42	29.0	2.4064706643941577e+94	415.9049580284085
597	42	30.0	2.011655648993615e+95	411.83064072207776
598	42	31.0	1.5021875733389901e+96	407.7563234157471
599	42	32.0	9.961341831561851e+96	403.68200610941636
600	42	33.0	5.823108407134021e+97	399.6076888030857
601	43	20.0	3.982834812073948e+85	492.1008548320891
602	43	21.0	8.414955184404274e+86	488.0265375257584
603	43	22.0	1.6233149153813988e+88	483.95222021942766
604	43	23.0	2.8592044392508815e+89	479.87790291309693
605	43	24.0	4.596369509848759e+90	475.80358560676626
606	43	25.0	6.738752392627334e+91	471.72926830043554
607	43	26.0	8.999733055171364e+92	467.6549509941048
608	43	27.0	1.0931147555792615e+94	463.58063368777414
609	43	28.0	1.2049767844916556e+95	459.5063163814434
610	43	29.0	1.202327865474994e+96	455.4319990751127
611	43	30.0	1.0823822588107097e+97	451.35768176878196
612	43	31.0	8.756152067584787e+97	447.2833644624513
613	44	21.0	2.5121949184106864e+88	530.4670360812374
614	44	22.0	5.066516480415558e+89	526.3927187749067
615	44	23.0	9.348787238700886e+90	522.318401468576
616	44	24.0	1.578026531770144e+92	518.2440841622453
617	44	25.0	2.4353156491077543e+93	514.1697668559145
618	44	26.0	3.4331002398205615e+94	510.09544954958386
619	44	27.0	4.415157461269268e+95	506.0211322432532
620	44	28.0	5.171160989179931e+96	501.94681493692246
621	44	29.0	5.503779356122151e+97	497.87249763059174
622	44	30.0	5.308624302788725e+98	493.798180324261
623	45	21.0	7.030628382224654e+89	575.9649411670878
624	45	22.0	1.4795637270161956e+91	571.890623860757
625	45	23.0	2.8542016133063733e+92	567.8163065544263
626	45	24.0	5.0471598320476165e+93	563.7419892480956
627	45	25.0	8.178568882604831e+94	559.6676719417649
628	45	26.0	1.2136261766809341e+96	555.5933546354343
629	45	27.0	1.6475012153291536e+97	551.5190373291035
630	45	28.0	2.0431073637109967e+98	547.4447200227728
631	46	23.0	8.124347708025903e+93	616.5186756888929
632	46	24.0	1.5019520506102366e+95	612.4443583825622
633	46	25.0	2.549703687081436e+96	608.3700410762315
634	46	26.0	3.9727078672695014e+97	604.2957237699009
635	46	27.0	5.67680313430517e+98	600.2214064635701
636	47	22.0	1.026536330373215e+94	672.6500022240887
637	47	24.0	4.152297292561946e+96	664.5013676114272
638	47	25.0	7.369317009979252e+97	660.4270503050966
639	47	26.0	1.2028945126637714e+99	656.3527329987659
